consumer_type,decision,state,car_type_state,car_age_state,own_decision,car_type_decision,car_age_decision,car_type_post_decision,car_age_post_decision,count,count_state,ccp
0,8,4,1,5,2,1,8,1,8,14.0,75098.0,0.0001864230738501
0,9,4,1,5,2,1,9,1,9,14.0,75098.0,0.0001864230738501
0,10,4,1,5,2,1,10,1,10,16.0,75098.0,0.000213054941543
0,11,4,1,5,2,1,11,1,11,16.0,75098.0,0.000213054941543
0,12,4,1,5,2,1,12,1,12,16.0,75098.0,0.000213054941543
0,13,4,1,5,2,1,13,1,13,12.0,75098.0,0.0001597912061572
0,14,4,1,5,2,1,14,1,14,12.0,75098.0,0.0001597912061572
0,15,4,1,5,2,1,15,1,15,12.0,75098.0,0.0001597912061572
0,16,4,1,5,2,1,16,1,16,12.0,75098.0,0.0001597912061572
0,17,4,1,5,2,1,17,1,17,10.0,75098.0,0.0001331593384644
0,18,4,1,5,2,1,18,1,18,6.0,75098.0,7.98956030786439e-05
0,19,4,1,5,2,1,19,1,19,6.0,75098.0,7.98956030786439e-05
0,20,4,1,5,2,1,20,1,20,4.0,75098.0,5.32637353857626e-05
0,21,4,1,5,2,1,21,1,21,2.0,75098.0,2.66318676928813e-05
0,22,4,1,5,2,1,0,1,0,1897.0,75098.0,0.0252603265066979
0,23,4,1,5,2,2,1,2,1,84.0,75098.0,0.001118538443101
0,24,4,1,5,2,2,2,2,2,63.0,75098.0,0.0008389038323257
0,25,4,1,5,2,2,3,2,3,66.0,75098.0,0.000878851633865
0,26,4,1,5,2,2,4,2,4,41.0,75098.0,0.000545953287704
0,27,4,1,5,2,2,5,2,5,22.0,75098.0,0.0002929505446216
0,28,4,1,5,2,2,6,2,6,18.0,75098.0,0.0002396868092359
0,29,4,1,5,2,2,7,2,7,18.0,75098.0,0.0002396868092359
0,30,4,1,5,2,2,8,2,8,10.0,75098.0,0.0001331593384644
0,31,4,1,5,2,2,9,2,9,16.0,75098.0,0.000213054941543
0,32,4,1,5,2,2,10,2,10,14.0,75098.0,0.0001864230738501
0,33,4,1,5,2,2,11,2,11,10.0,75098.0,0.0001331593384644
0,34,4,1,5,2,2,12,2,12,10.0,75098.0,0.0001331593384644
0,35,4,1,5,2,2,13,2,13,10.0,75098.0,0.0001331593384644
0,36,4,1,5,2,2,14,2,14,12.0,75098.0,0.0001597912061572
0,37,4,1,5,2,2,15,2,15,14.0,75098.0,0.0001864230738501
0,38,4,1,5,2,2,16,2,16,10.0,75098.0,0.0001331593384644
0,39,4,1,5,2,2,17,2,17,10.0,75098.0,0.0001331593384644
0,40,4,1,5,2,2,18,2,18,6.0,75098.0,7.98956030786439e-05
0,41,4,1,5,2,2,19,2,19,2.0,75098.0,2.66318676928813e-05
0,42,4,1,5,2,2,20,2,20,2.0,75098.0,2.66318676928813e-05
0,43,4,1,5,2,2,21,2,21,6.0,75098.0,7.98956030786439e-05
0,44,4,1,5,2,2,0,2,0,836.0,75098.0,0.0111321206956243
0,45,4,1,5,2,3,1,3,1,71.0,75098.0,0.0009454313030972
0,46,4,1,5,2,3,2,3,2,52.0,75098.0,0.0006924285600149
0,47,4,1,5,2,3,3,3,3,97.0,75098.0,0.0012916455831047
0,48,4,1,5,2,3,4,3,4,91.0,75098.0,0.001211749980026
0,49,4,1,5,2,3,5,3,5,63.0,75098.0,0.0008389038323257
0,50,4,1,5,2,3,6,3,6,45.0,75098.0,0.0005992170230898
0,51,4,1,5,2,3,7,3,7,38.0,75098.0,0.0005060054861647
0,52,4,1,5,2,3,8,3,8,28.0,75098.0,0.0003728461477003
0,53,4,1,5,2,3,9,3,9,26.0,75098.0,0.0003462142800074
0,54,4,1,5,2,3,10,3,10,24.0,75098.0,0.0003195824123145
0,55,4,1,5,2,3,11,3,11,14.0,75098.0,0.0001864230738501
0,56,4,1,5,2,3,12,3,12,18.0,75098.0,0.0002396868092359
0,57,4,1,5,2,3,13,3,13,26.0,75098.0,0.0003462142800074
0,58,4,1,5,2,3,14,3,14,12.0,75098.0,0.0001597912061572
0,59,4,1,5,2,3,15,3,15,8.0,75098.0,0.0001065274707715
0,60,4,1,5,2,3,16,3,16,10.0,75098.0,0.0001331593384644
0,61,4,1,5,2,3,17,3,17,2.0,75098.0,2.66318676928813e-05
0,62,4,1,5,2,3,18,3,18,6.0,75098.0,7.98956030786439e-05
0,63,4,1,5,2,3,19,3,19,4.0,75098.0,5.32637353857626e-05
0,64,4,1,5,2,3,20,3,20,2.0,75098.0,2.66318676928813e-05
0,65,4,1,5,2,3,21,3,21,4.0,75098.0,5.32637353857626e-05
0,66,4,1,5,2,3,0,3,0,638.0,75098.0,0.0084955657940291
0,67,4,1,5,2,4,1,4,1,130.0,75098.0,0.0017310714000372
0,68,4,1,5,2,4,2,4,2,102.0,75098.0,0.0013582252523369
0,69,4,1,5,2,4,3,4,3,119.0,75098.0,0.0015845961277264
0,70,4,1,5,2,4,4,4,4,81.0,75098.0,0.0010785906415616
0,71,4,1,5,2,4,5,4,5,73.0,75098.0,0.0009720631707901
0,72,4,1,5,2,4,6,4,6,48.0,75098.0,0.0006391648246291
0,73,4,1,5,2,4,7,4,7,40.0,75098.0,0.0005326373538576
0,74,4,1,5,2,4,8,4,8,24.0,75098.0,0.0003195824123145
0,75,4,1,5,2,4,9,4,9,22.0,75098.0,0.0002929505446216
0,76,4,1,5,2,4,10,4,10,22.0,75098.0,0.0002929505446216
0,77,4,1,5,2,4,11,4,11,22.0,75098.0,0.0002929505446216
0,78,4,1,5,2,4,12,4,12,22.0,75098.0,0.0002929505446216
0,79,4,1,5,2,4,13,4,13,16.0,75098.0,0.000213054941543
0,80,4,1,5,2,4,14,4,14,18.0,75098.0,0.0002396868092359
0,81,4,1,5,2,4,15,4,15,14.0,75098.0,0.0001864230738501
0,82,4,1,5,2,4,16,4,16,12.0,75098.0,0.0001597912061572
0,83,4,1,5,2,4,17,4,17,12.0,75098.0,0.0001597912061572
0,84,4,1,5,2,4,18,4,18,4.0,75098.0,5.32637353857626e-05
0,85,4,1,5,2,4,19,4,19,4.0,75098.0,5.32637353857626e-05
0,86,4,1,5,2,4,20,4,20,,,
0,87,4,1,5,2,4,21,4,21,,,
0,88,4,1,5,2,4,0,4,0,841.0,75098.0,0.0111987003648565
0,89,4,1,5,1,0,0,0,0,2313.0,75098.0,0.0307997549868172
0,0,5,1,6,0,0,0,1,6,64851.0,74957.0,0.8651760342596422
0,1,5,1,6,2,1,1,1,1,166.0,74957.0,0.0022146030390757
0,2,5,1,6,2,1,2,1,2,149.0,74957.0,0.0019878063423029
0,3,5,1,6,2,1,3,1,3,161.0,74957.0,0.0021478981282602
0,4,5,1,6,2,1,4,1,4,124.0,74957.0,0.0016542817882252
0,5,5,1,6,2,1,5,1,5,90.0,74957.0,0.0012006883946796
0,6,5,1,6,2,1,6,1,6,63.0,74957.0,0.0008404818762757
0,7,5,1,6,2,1,7,1,7,20.0,74957.0,0.0002668196432621
0,8,5,1,6,2,1,8,1,8,16.0,74957.0,0.0002134557146097
0,9,5,1,6,2,1,9,1,9,16.0,74957.0,0.0002134557146097
0,10,5,1,6,2,1,10,1,10,18.0,74957.0,0.0002401376789359
0,11,5,1,6,2,1,11,1,11,12.0,74957.0,0.0001600917859572
0,12,5,1,6,2,1,12,1,12,18.0,74957.0,0.0002401376789359
0,13,5,1,6,2,1,13,1,13,16.0,74957.0,0.0002134557146097
0,14,5,1,6,2,1,14,1,14,16.0,74957.0,0.0002134557146097
0,15,5,1,6,2,1,15,1,15,10.0,74957.0,0.000133409821631
0,16,5,1,6,2,1,16,1,16,12.0,74957.0,0.0001600917859572
0,17,5,1,6,2,1,17,1,17,8.0,74957.0,0.0001067278573048
0,18,5,1,6,2,1,18,1,18,10.0,74957.0,0.000133409821631
0,19,5,1,6,2,1,19,1,19,8.0,74957.0,0.0001067278573048
0,20,5,1,6,2,1,20,1,20,4.0,74957.0,5.3363928652427394e-05
0,21,5,1,6,2,1,21,1,21,6.0,74957.0,8.004589297864109e-05
0,22,5,1,6,2,1,0,1,0,1835.0,74957.0,0.024480702269301
0,23,5,1,6,2,2,1,2,1,111.0,74957.0,0.0014808490201048
0,24,5,1,6,2,2,2,2,2,63.0,74957.0,0.0008404818762757
0,25,5,1,6,2,2,3,2,3,60.0,74957.0,0.0008004589297864
0,26,5,1,6,2,2,4,2,4,52.0,74957.0,0.0006937310724815
0,27,5,1,6,2,2,5,2,5,46.0,74957.0,0.0006136851795029
0,28,5,1,6,2,2,6,2,6,23.0,74957.0,0.0003068425897514
0,29,5,1,6,2,2,7,2,7,24.0,74957.0,0.0003201835719145
0,30,5,1,6,2,2,8,2,8,16.0,74957.0,0.0002134557146097
0,31,5,1,6,2,2,9,2,9,14.0,74957.0,0.0001867737502834
0,32,5,1,6,2,2,10,2,10,16.0,74957.0,0.0002134557146097
0,33,5,1,6,2,2,11,2,11,18.0,74957.0,0.0002401376789359
0,34,5,1,6,2,2,12,2,12,18.0,74957.0,0.0002401376789359
0,35,5,1,6,2,2,13,2,13,14.0,74957.0,0.0001867737502834
0,36,5,1,6,2,2,14,2,14,14.0,74957.0,0.0001867737502834
0,37,5,1,6,2,2,15,2,15,14.0,74957.0,0.0001867737502834
0,38,5,1,6,2,2,16,2,16,14.0,74957.0,0.0001867737502834
0,39,5,1,6,2,2,17,2,17,8.0,74957.0,0.0001067278573048
0,40,5,1,6,2,2,18,2,18,12.0,74957.0,0.0001600917859572
0,41,5,1,6,2,2,19,2,19,14.0,74957.0,0.0001867737502834
0,42,5,1,6,2,2,20,2,20,4.0,74957.0,5.3363928652427394e-05
0,43,5,1,6,2,2,21,2,21,2.0,74957.0,2.6681964326213697e-05
0,44,5,1,6,2,2,0,2,0,908.0,74957.0,0.012113611804101
0,45,5,1,6,2,3,1,3,1,64.0,74957.0,0.0008538228584388
0,46,5,1,6,2,3,2,3,2,73.0,74957.0,0.0009738916979067
0,47,5,1,6,2,3,3,3,3,102.0,74957.0,0.0013607801806368
0,48,5,1,6,2,3,4,3,4,100.0,74957.0,0.0013340982163106
0,49,5,1,6,2,3,5,3,5,68.0,74957.0,0.0009071867870912
0,50,5,1,6,2,3,6,3,6,57.0,74957.0,0.000760435983297
0,51,5,1,6,2,3,7,3,7,51.0,74957.0,0.0006803900903184
0,52,5,1,6,2,3,8,3,8,31.0,74957.0,0.0004135704470563
0,53,5,1,6,2,3,9,3,9,24.0,74957.0,0.0003201835719145
0,54,5,1,6,2,3,10,3,10,26.0,74957.0,0.0003468655362407
0,55,5,1,6,2,3,11,3,11,18.0,74957.0,0.0002401376789359
0,56,5,1,6,2,3,12,3,12,18.0,74957.0,0.0002401376789359
0,57,5,1,6,2,3,13,3,13,24.0,74957.0,0.0003201835719145
0,58,5,1,6,2,3,14,3,14,16.0,74957.0,0.0002134557146097
0,59,5,1,6,2,3,15,3,15,14.0,74957.0,0.0001867737502834
0,60,5,1,6,2,3,16,3,16,14.0,74957.0,0.0001867737502834
0,61,5,1,6,2,3,17,3,17,12.0,74957.0,0.0001600917859572
0,62,5,1,6,2,3,18,3,18,6.0,74957.0,8.004589297864109e-05
0,63,5,1,6,2,3,19,3,19,6.0,74957.0,8.004589297864109e-05
0,64,5,1,6,2,3,20,3,20,4.0,74957.0,5.3363928652427394e-05
0,65,5,1,6,2,3,21,3,21,4.0,74957.0,5.3363928652427394e-05
0,66,5,1,6,2,3,0,3,0,619.0,74957.0,0.0082580679589631
0,67,5,1,6,2,4,1,4,1,83.0,74957.0,0.0011073015195378
0,68,5,1,6,2,4,2,4,2,86.0,74957.0,0.0011473244660271
0,69,5,1,6,2,4,3,4,3,172.0,74957.0,0.0022946489320543
0,70,5,1,6,2,4,4,4,4,128.0,74957.0,0.0017076457168776
0,71,5,1,6,2,4,5,4,5,96.0,74957.0,0.0012807342876582
0,72,5,1,6,2,4,6,4,6,78.0,74957.0,0.0010405966087223
0,73,5,1,6,2,4,7,4,7,72.0,74957.0,0.0009605507157436
0,74,5,1,6,2,4,8,4,8,29.0,74957.0,0.00038688848273
0,75,5,1,6,2,4,9,4,9,31.0,74957.0,0.0004135704470563
0,76,5,1,6,2,4,10,4,10,26.0,74957.0,0.0003468655362407
0,77,5,1,6,2,4,11,4,11,26.0,74957.0,0.0003468655362407
0,78,5,1,6,2,4,12,4,12,20.0,74957.0,0.0002668196432621
0,79,5,1,6,2,4,13,4,13,18.0,74957.0,0.0002401376789359
0,80,5,1,6,2,4,14,4,14,18.0,74957.0,0.0002401376789359
0,81,5,1,6,2,4,15,4,15,14.0,74957.0,0.0001867737502834
0,82,5,1,6,2,4,16,4,16,12.0,74957.0,0.0001600917859572
0,83,5,1,6,2,4,17,4,17,16.0,74957.0,0.0002134557146097
0,84,5,1,6,2,4,18,4,18,12.0,74957.0,0.0001600917859572
0,85,5,1,6,2,4,19,4,19,4.0,74957.0,5.3363928652427394e-05
0,86,5,1,6,2,4,20,4,20,4.0,74957.0,5.3363928652427394e-05
0,87,5,1,6,2,4,21,4,21,4.0,74957.0,5.3363928652427394e-05
0,88,5,1,6,2,4,0,4,0,804.0,74957.0,0.0107261496591379
0,89,5,1,6,1,0,0,0,0,2759.0,74957.0,0.0368077697880117
0,0,6,1,7,0,0,0,1,7,63969.0,73971.0,0.8647848481161536
0,1,6,1,7,2,1,1,1,1,138.0,73971.0,0.0018655959768017
0,2,6,1,7,2,1,2,1,2,155.0,73971.0,0.0020954157710454
0,3,6,1,7,2,1,3,1,3,221.0,73971.0,0.0029876573251679
0,4,6,1,7,2,1,4,1,4,180.0,73971.0,0.0024333860566978
0,5,6,1,7,2,1,5,1,5,96.0,73971.0,0.0012978058969055
0,6,6,1,7,2,1,6,1,6,83.0,73971.0,0.0011220613483662
0,7,6,1,7,2,1,7,1,7,82.0,73971.0,0.0011085425369401
0,8,6,1,7,2,1,8,1,8,20.0,73971.0,0.0002703762285219
0,9,6,1,7,2,1,9,1,9,20.0,73971.0,0.0002703762285219
0,10,6,1,7,2,1,10,1,10,18.0,73971.0,0.0002433386056697
0,11,6,1,7,2,1,11,1,11,16.0,73971.0,0.0002163009828175
0,12,6,1,7,2,1,12,1,12,20.0,73971.0,0.0002703762285219
0,13,6,1,7,2,1,13,1,13,22.0,73971.0,0.0002974138513741
0,14,6,1,7,2,1,14,1,14,14.0,73971.0,0.0001892633599653
0,15,6,1,7,2,1,15,1,15,10.0,73971.0,0.0001351881142609
0,16,6,1,7,2,1,16,1,16,12.0,73971.0,0.0001622257371131
0,17,6,1,7,2,1,17,1,17,10.0,73971.0,0.0001351881142609
0,18,6,1,7,2,1,18,1,18,2.0,73971.0,2.7037622852198835e-05
0,19,6,1,7,2,1,19,1,19,6.0,73971.0,8.111286855659651e-05
0,20,6,1,7,2,1,20,1,20,4.0,73971.0,5.407524570439767e-05
0,21,6,1,7,2,1,21,1,21,2.0,73971.0,2.7037622852198835e-05
0,22,6,1,7,2,1,0,1,0,1548.0,73971.0,0.0209271200876019
0,23,6,1,7,2,2,1,2,1,79.0,73971.0,0.0010679861026618
0,24,6,1,7,2,2,2,2,2,66.0,73971.0,0.0008922415541225
0,25,6,1,7,2,2,3,2,3,91.0,73971.0,0.001230211839775
0,26,6,1,7,2,2,4,2,4,74.0,73971.0,0.0010003920455313
0,27,6,1,7,2,2,5,2,5,56.0,73971.0,0.0007570534398615
0,28,6,1,7,2,2,6,2,6,40.0,73971.0,0.0005407524570439
0,29,6,1,7,2,2,7,2,7,26.0,73971.0,0.0003514890970785
0,30,6,1,7,2,2,8,2,8,14.0,73971.0,0.0001892633599653
0,31,6,1,7,2,2,9,2,9,22.0,73971.0,0.0002974138513741
0,32,6,1,7,2,2,10,2,10,18.0,73971.0,0.0002433386056697
0,33,6,1,7,2,2,11,2,11,20.0,73971.0,0.0002703762285219
0,34,6,1,7,2,2,12,2,12,14.0,73971.0,0.0001892633599653
0,35,6,1,7,2,2,13,2,13,20.0,73971.0,0.0002703762285219
0,36,6,1,7,2,2,14,2,14,16.0,73971.0,0.0002163009828175
0,37,6,1,7,2,2,15,2,15,10.0,73971.0,0.0001351881142609
0,38,6,1,7,2,2,16,2,16,18.0,73971.0,0.0002433386056697
0,39,6,1,7,2,2,17,2,17,12.0,73971.0,0.0001622257371131
0,40,6,1,7,2,2,18,2,18,8.0,73971.0,0.0001081504914087
0,41,6,1,7,2,2,19,2,19,10.0,73971.0,0.0001351881142609
0,42,6,1,7,2,2,20,2,20,10.0,73971.0,0.0001351881142609
0,43,6,1,7,2,2,21,2,21,6.0,73971.0,8.111286855659651e-05
0,44,6,1,7,2,2,0,2,0,827.0,73971.0,0.0111800570493842
0,45,6,1,7,2,3,1,3,1,41.0,73971.0,0.00055427126847
0,46,6,1,7,2,3,2,3,2,85.0,73971.0,0.0011490989712184
0,47,6,1,7,2,3,3,3,3,98.0,73971.0,0.0013248435197577
0,48,6,1,7,2,3,4,3,4,107.0,73971.0,0.0014465128225926
0,49,6,1,7,2,3,5,3,5,87.0,73971.0,0.0011761365940706
0,50,6,1,7,2,3,6,3,6,63.0,73971.0,0.0008516851198442
0,51,6,1,7,2,3,7,3,7,70.0,73971.0,0.0009463167998269
0,52,6,1,7,2,3,8,3,8,40.0,73971.0,0.0005407524570439
0,53,6,1,7,2,3,9,3,9,40.0,73971.0,0.0005407524570439
0,54,6,1,7,2,3,10,3,10,27.0,73971.0,0.0003650079085046
0,55,6,1,7,2,3,11,3,11,26.0,73971.0,0.0003514890970785
0,56,6,1,7,2,3,12,3,12,22.0,73971.0,0.0002974138513741
0,57,6,1,7,2,3,13,3,13,26.0,73971.0,0.0003514890970785
0,58,6,1,7,2,3,14,3,14,18.0,73971.0,0.0002433386056697
0,59,6,1,7,2,3,15,3,15,12.0,73971.0,0.0001622257371131
0,60,6,1,7,2,3,16,3,16,18.0,73971.0,0.0002433386056697
0,61,6,1,7,2,3,17,3,17,8.0,73971.0,0.0001081504914087
0,62,6,1,7,2,3,18,3,18,12.0,73971.0,0.0001622257371131
0,63,6,1,7,2,3,19,3,19,6.0,73971.0,8.111286855659651e-05
0,64,6,1,7,2,3,20,3,20,12.0,73971.0,0.0001622257371131
0,65,6,1,7,2,3,21,3,21,2.0,73971.0,2.7037622852198835e-05
0,66,6,1,7,2,3,0,3,0,517.0,73971.0,0.0069892255072933
0,67,6,1,7,2,4,1,4,1,73.0,73971.0,0.0009868732341052
0,68,6,1,7,2,4,2,4,2,104.0,73971.0,0.0014059563883143
0,69,6,1,7,2,4,3,4,3,153.0,73971.0,0.0020683781481932
0,70,6,1,7,2,4,4,4,4,167.0,73971.0,0.0022576415081586
0,71,6,1,7,2,4,5,4,5,129.0,73971.0,0.0017439266739668
0,72,6,1,7,2,4,6,4,6,91.0,73971.0,0.001230211839775
0,73,6,1,7,2,4,7,4,7,60.0,73971.0,0.0008111286855659
0,74,6,1,7,2,4,8,4,8,43.0,73971.0,0.0005813088913222
0,75,6,1,7,2,4,9,4,9,34.0,73971.0,0.0004596395884873
0,76,6,1,7,2,4,10,4,10,26.0,73971.0,0.0003514890970785
0,77,6,1,7,2,4,11,4,11,26.0,73971.0,0.0003514890970785
0,78,6,1,7,2,4,12,4,12,18.0,73971.0,0.0002433386056697
0,79,6,1,7,2,4,13,4,13,18.0,73971.0,0.0002433386056697
0,80,6,1,7,2,4,14,4,14,20.0,73971.0,0.0002703762285219
0,81,6,1,7,2,4,15,4,15,29.0,73971.0,0.0003920455313568
0,82,6,1,7,2,4,16,4,16,14.0,73971.0,0.0001892633599653
0,83,6,1,7,2,4,17,4,17,16.0,73971.0,0.0002163009828175
0,84,6,1,7,2,4,18,4,18,8.0,73971.0,0.0001081504914087
0,85,6,1,7,2,4,19,4,19,6.0,73971.0,8.111286855659651e-05
0,86,6,1,7,2,4,20,4,20,6.0,73971.0,8.111286855659651e-05
0,87,6,1,7,2,4,21,4,21,6.0,73971.0,8.111286855659651e-05
0,88,6,1,7,2,4,0,4,0,567.0,73971.0,0.0076651660785983
0,89,6,1,7,1,0,0,0,0,2915.0,73971.0,0.0394073353070798
0,0,7,1,8,0,0,0,1,8,62505.0,72573.0,0.8612707205158944
0,1,7,1,8,2,1,1,1,1,145.0,72573.0,0.0019979882325382
0,2,7,1,8,2,1,2,1,2,167.0,72573.0,0.0023011312747164
0,3,7,1,8,2,1,3,1,3,239.0,72573.0,0.0032932357763906
0,4,7,1,8,2,1,4,1,4,227.0,72573.0,0.0031278850261116
0,5,7,1,8,2,1,5,1,5,134.0,72573.0,0.0018464167114491
0,6,7,1,8,2,1,6,1,6,122.0,72573.0,0.0016810659611701
0,7,7,1,8,2,1,7,1,7,63.0,72573.0,0.0008680914389649
0,8,7,1,8,2,1,8,1,8,41.0,72573.0,0.0005649483967866
0,9,7,1,8,2,1,9,1,9,22.0,72573.0,0.0003031430421782
0,10,7,1,8,2,1,10,1,10,22.0,72573.0,0.0003031430421782
0,11,7,1,8,2,1,11,1,11,22.0,72573.0,0.0003031430421782
0,12,7,1,8,2,1,12,1,12,18.0,72573.0,0.0002480261254185
0,13,7,1,8,2,1,13,1,13,24.0,72573.0,0.000330701500558
0,14,7,1,8,2,1,14,1,14,16.0,72573.0,0.0002204676670387
0,15,7,1,8,2,1,15,1,15,18.0,72573.0,0.0002480261254185
0,16,7,1,8,2,1,16,1,16,16.0,72573.0,0.0002204676670387
0,17,7,1,8,2,1,17,1,17,8.0,72573.0,0.0001102338335193
0,18,7,1,8,2,1,18,1,18,10.0,72573.0,0.0001377922918991
0,19,7,1,8,2,1,19,1,19,12.0,72573.0,0.000165350750279
0,20,7,1,8,2,1,20,1,20,2.0,72573.0,2.7558458379838236e-05
0,21,7,1,8,2,1,21,1,21,6.0,72573.0,8.26753751395147e-05
0,22,7,1,8,2,1,0,1,0,1162.0,72573.0,0.016011464318686
0,23,7,1,8,2,2,1,2,1,115.0,72573.0,0.0015846113568406
0,24,7,1,8,2,2,2,2,2,101.0,72573.0,0.0013917021481818
0,25,7,1,8,2,2,3,2,3,123.0,72573.0,0.00169484519036
0,26,7,1,8,2,2,4,2,4,99.0,72573.0,0.0013641436898019
0,27,7,1,8,2,2,5,2,5,75.0,72573.0,0.0010334421892439
0,28,7,1,8,2,2,6,2,6,62.0,72573.0,0.0008543122097749
0,29,7,1,8,2,2,7,2,7,32.0,72573.0,0.0004409353340774
0,30,7,1,8,2,2,8,2,8,26.0,72573.0,0.0003582599589378
0,31,7,1,8,2,2,9,2,9,26.0,72573.0,0.0003582599589378
0,32,7,1,8,2,2,10,2,10,22.0,72573.0,0.0003031430421782
0,33,7,1,8,2,2,11,2,11,22.0,72573.0,0.0003031430421782
0,34,7,1,8,2,2,12,2,12,12.0,72573.0,0.000165350750279
0,35,7,1,8,2,2,13,2,13,22.0,72573.0,0.0003031430421782
0,36,7,1,8,2,2,14,2,14,20.0,72573.0,0.0002755845837983
0,37,7,1,8,2,2,15,2,15,14.0,72573.0,0.0001929092086588
0,38,7,1,8,2,2,16,2,16,8.0,72573.0,0.0001102338335193
0,39,7,1,8,2,2,17,2,17,16.0,72573.0,0.0002204676670387
0,40,7,1,8,2,2,18,2,18,8.0,72573.0,0.0001102338335193
0,41,7,1,8,2,2,19,2,19,10.0,72573.0,0.0001377922918991
0,42,7,1,8,2,2,20,2,20,2.0,72573.0,2.7558458379838236e-05
0,43,7,1,8,2,2,21,2,21,4.0,72573.0,5.511691675967647e-05
0,44,7,1,8,2,2,0,2,0,806.0,72573.0,0.0111060587270748
0,45,7,1,8,2,3,1,3,1,34.0,72573.0,0.0004684937924572
0,46,7,1,8,2,3,2,3,2,71.0,72573.0,0.0009783252724842
0,47,7,1,8,2,3,3,3,3,115.0,72573.0,0.0015846113568406
0,48,7,1,8,2,3,4,3,4,107.0,72573.0,0.0014743775233213
0,49,7,1,8,2,3,5,3,5,105.0,72573.0,0.0014468190649415
0,50,7,1,8,2,3,6,3,6,78.0,72573.0,0.0010747798768136
0,51,7,1,8,2,3,7,3,7,65.0,72573.0,0.0008956498973447
0,52,7,1,8,2,3,8,3,8,62.0,72573.0,0.0008543122097749
0,53,7,1,8,2,3,9,3,9,31.0,72573.0,0.0004271561048874
0,54,7,1,8,2,3,10,3,10,32.0,72573.0,0.0004409353340774
0,55,7,1,8,2,3,11,3,11,27.0,72573.0,0.0003720391881278
0,56,7,1,8,2,3,12,3,12,20.0,72573.0,0.0002755845837983
0,57,7,1,8,2,3,13,3,13,28.0,72573.0,0.0003858184173177
0,58,7,1,8,2,3,14,3,14,16.0,72573.0,0.0002204676670387
0,59,7,1,8,2,3,15,3,15,24.0,72573.0,0.000330701500558
0,60,7,1,8,2,3,16,3,16,16.0,72573.0,0.0002204676670387
0,61,7,1,8,2,3,17,3,17,10.0,72573.0,0.0001377922918991
0,62,7,1,8,2,3,18,3,18,8.0,72573.0,0.0001102338335193
0,63,7,1,8,2,3,19,3,19,4.0,72573.0,5.511691675967647e-05
0,64,7,1,8,2,3,20,3,20,10.0,72573.0,0.0001377922918991
0,65,7,1,8,2,3,21,3,21,2.0,72573.0,2.7558458379838236e-05
0,66,7,1,8,2,3,0,3,0,315.0,72573.0,0.0043404571948245
0,67,7,1,8,2,4,1,4,1,71.0,72573.0,0.0009783252724842
0,68,7,1,8,2,4,2,4,2,120.0,72573.0,0.0016535075027902
0,69,7,1,8,2,4,3,4,3,181.0,72573.0,0.0024940404833753
0,70,7,1,8,2,4,4,4,4,171.0,72573.0,0.0023562481914761
0,71,7,1,8,2,4,5,4,5,133.0,72573.0,0.0018326374822592
0,72,7,1,8,2,4,6,4,6,111.0,72573.0,0.001529494440081
0,73,7,1,8,2,4,7,4,7,81.0,72573.0,0.0011161175643834
0,74,7,1,8,2,4,8,4,8,55.0,72573.0,0.0007578576054455
0,75,7,1,8,2,4,9,4,9,50.0,72573.0,0.0006889614594959
0,76,7,1,8,2,4,10,4,10,40.0,72573.0,0.0005511691675967
0,77,7,1,8,2,4,11,4,11,28.0,72573.0,0.0003858184173177
0,78,7,1,8,2,4,12,4,12,22.0,72573.0,0.0003031430421782
0,79,7,1,8,2,4,13,4,13,22.0,72573.0,0.0003031430421782
0,80,7,1,8,2,4,14,4,14,18.0,72573.0,0.0002480261254185
0,81,7,1,8,2,4,15,4,15,16.0,72573.0,0.0002204676670387
0,82,7,1,8,2,4,16,4,16,16.0,72573.0,0.0002204676670387
0,83,7,1,8,2,4,17,4,17,14.0,72573.0,0.0001929092086588
0,84,7,1,8,2,4,18,4,18,12.0,72573.0,0.000165350750279
0,85,7,1,8,2,4,19,4,19,6.0,72573.0,8.26753751395147e-05
0,86,7,1,8,2,4,20,4,20,4.0,72573.0,5.511691675967647e-05
0,87,7,1,8,2,4,21,4,21,8.0,72573.0,0.0001102338335193
0,88,7,1,8,2,4,0,4,0,386.0,72573.0,0.0053187824673087
0,89,7,1,8,1,0,0,0,0,3202.0,72573.0,0.044121091866121
0,0,8,1,9,0,0,0,1,9,61009.0,71616.0,0.8518906389633601
0,1,8,1,9,2,1,1,1,1,131.0,71616.0,0.001829200178731
0,2,8,1,9,2,1,2,1,2,149.0,71616.0,0.0020805406613047
0,3,8,1,9,2,1,3,1,3,220.0,71616.0,0.0030719392314566
0,4,8,1,9,2,1,4,1,4,229.0,71616.0,0.0031976094727435
0,5,8,1,9,2,1,5,1,5,189.0,71616.0,0.0026390750670241
0,6,8,1,9,2,1,6,1,6,115.0,71616.0,0.0016057864164432
0,7,8,1,9,2,1,7,1,7,104.0,71616.0,0.0014521894548704
0,8,8,1,9,2,1,8,1,8,76.0,71616.0,0.0010612153708668
0,9,8,1,9,2,1,9,1,9,65.0,71616.0,0.000907618409294
0,10,8,1,9,2,1,10,1,10,22.0,71616.0,0.0003071939231456
0,11,8,1,9,2,1,11,1,11,24.0,71616.0,0.0003351206434316
0,12,8,1,9,2,1,12,1,12,24.0,71616.0,0.0003351206434316
